,gross_return,turnover,cost,net_return,long_leg_ret,short_leg_ret
2016-03-18,-0.005833743394968109,0.4857142857142857,0.0001457142857142857,-0.005979457680682395,-0.007628438300758386,-0.0017946949057902756
2016-03-21,0.0039007374349299844,1.2142857142857142,0.00036428571428571423,0.0035364517206442703,0.003889921225057959,-1.0816209872025315e-05
2016-03-22,0.00978213737156186,1.2857142857142856,0.0003857142857142856,0.009396423085847573,0.002284789875209428,-0.007497347496352431
2016-03-23,-0.01874480356230013,1.7638888888888888,0.0005291666666666666,-0.0192739702289668,-0.017527388362070146,0.0012174152002299864
2016-03-24,0.01900288876709524,1.1666666666666665,0.00034999999999999994,0.01865288876709524,0.010526326934354568,-0.008476561832740672
2016-03-25,0.007512186532890335,1.1785714285714284,0.00035357142857142846,0.007158615104318906,-0.013669795088970657,-0.021181981621860992
2016-03-28,-0.0075442106416142895,1.1904761904761902,0.00035714285714285703,-0.007901353498757147,-0.002796309378628673,0.0047479012629856165
2016-03-29,0.004004720073022262,1.1082251082251082,0.00033246753246753244,0.0036722525405547294,0.0008656107846361098,-0.003139109288386152
2016-03-30,0.0095987226082696,1.4358974358974357,0.00043076923076923066,0.009167953377500369,5.848341395599453e-05,-0.009540239194313606
2016-03-31,-0.009556126612915968,1.4358974358974357,0.00043076923076923066,-0.009986895843685199,0.005545106462018001,0.015101233074933967
2016-04-01,0.028449709454518923,1.0555555555555556,0.00031666666666666665,0.028133042787852256,0.013177501541462657,-0.015272207913056264
2016-04-05,0.06085929686860133,1.7571428571428571,0.0005271428571428571,0.06033215401145847,0.025085592239596843,-0.03577370462900449
2016-04-06,-0.0025887981856900924,1.6,0.00047999999999999996,-0.0030687981856900924,-0.00029847889661187884,0.002290319289078213
2016-04-07,-0.007613531885020213,1.0363636363636364,0.0003109090909090909,-0.007924440975929304,-0.00329459767625809,0.004318934208762123
2016-04-08,-0.020248719729266555,0.9545454545454544,0.0002863636363636363,-0.020535083365630192,0.005899052315637762,0.026147772044904316
2016-04-11,-9.136503701588899e-05,0.7285714285714285,0.00021857142857142854,-0.00030993646558731753,0.011776433942484812,0.011867798979500698
2016-04-12,-0.009516467473649386,1.1749999999999998,0.0003524999999999999,-0.009868967473649386,0.0032821645536917354,0.012798632027341121
2016-04-13,-0.007146562635621271,1.1587301587301586,0.00034761904761904756,-0.007494181683240319,0.0028469661703875004,0.009993528806008773
2016-04-14,-0.01156107636424792,0.8412698412698412,0.00025238095238095233,-0.011813457316628872,-0.01724103058456588,-0.0056799542203179575
2016-04-15,0.017657439034166743,1.314285714285714,0.0003942857142857142,0.017263153319881028,0.021689457000656342,0.004032017966489602
2016-04-18,0.006446416505391925,1.3454545454545455,0.0004036363636363636,0.0060427801417555615,0.014769897250583261,0.008323480745191332
2016-04-19,-0.006745991486747784,0.935064935064935,0.0002805194805194805,-0.007026510967267265,0.011447545543354016,0.0181935370301018
2016-04-20,0.002267583393767551,1.2987012987012987,0.00038961038961038956,0.0018779730041571616,0.03138137641567687,0.029113793021909324
2016-04-21,0.007061029684185362,1.103896103896104,0.00033116883116883115,0.0067298608530165305,-0.01311489752074259,-0.020175927204927953
2016-04-22,0.005482694379096981,1.7904761904761903,0.000537142857142857,0.004945551521954124,0.0077461980255418466,0.002263503646444866
2016-04-25,-0.010336736976721944,1.225,0.0003675,-0.010704236976721944,-0.0033055553960525457,0.007031181580669399
2016-04-26,0.0028913820194709614,0.9444444444444444,0.0002833333333333333,0.002608048686137628,-0.004113176690653784,-0.007004558710124745
2016-04-27,0.018277409916704176,1.3272727272727272,0.0003981818181818181,0.017879228098522357,-0.004583650632590452,-0.02286106054929463
2016-04-28,0.014771323733255034,1.418181818181818,0.0004254545454545454,0.01434586918780049,0.022033407212240303,0.007262083478985271
2016-04-29,0.014796972077924724,1.4285714285714286,0.00042857142857142855,0.014368400649353295,0.00452491119804039,-0.010272060879884335
2016-05-03,0.023586872024400178,1.3214285714285714,0.0003964285714285714,0.023190443452971606,0.013446097706669666,-0.010140774317730514
2016-05-04,-0.006476835540050501,1.4166666666666665,0.0004249999999999999,-0.006901835540050501,-0.012634896194983194,-0.0061580606549326905
2016-05-05,0.002479274471496931,0.8611111111111112,0.00025833333333333334,0.0022209411381635975,-0.002822238825168813,-0.005301513296665743
2016-05-06,0.017256900714800585,1.2142857142857142,0.00036428571428571423,0.016892615000514873,-0.01477840270579137,-0.03203530342059196
2016-05-09,0.0153018683108384,1.0892857142857144,0.0003267857142857143,0.014975082596552686,0.008466950594329545,-0.006834917716508856
2016-05-10,0.0015476337771764014,1.5681818181818181,0.0004704545454545454,0.001077179231721856,0.008975538665863314,0.007427904888686912
2016-05-11,-0.012481743685387646,1.130952380952381,0.0003392857142857142,-0.01282102939967336,-0.01001051463192675,0.002471229053460894
2016-05-12,-0.012618457367174214,0.7023809523809523,0.00021071428571428567,-0.0128291716528885,-0.026898417543926967,-0.01427996017675275
2016-05-13,0.006441991096548959,0.6964285714285714,0.0002089285714285714,0.006233062525120387,0.010564068419024769,0.00412207732247581
2016-05-16,0.0013355293030941477,1.3174603174603172,0.00039523809523809515,0.0009402912078560525,0.00852688879991417,0.007191359496820022
2016-05-17,-0.002603335754373376,1.0511363636363638,0.0003153409090909091,-0.002918676663464285,-0.011017717724404125,-0.008414381970030749
2016-05-18,-0.007883528143261796,1.2329545454545454,0.0003698863636363636,-0.00825341450689816,-0.0030892900331570866,0.004794238110104709
2016-05-19,0.009312983619556934,0.7857142857142857,0.00023571428571428569,0.009077269333842649,0.005493250880154954,-0.0038197327394019803
2016-05-20,-0.007114451829368633,1.126984126984127,0.0003380952380952381,-0.007452547067463871,-0.021535337267553474,-0.01442088543818484
2016-05-23,0.009632745972142863,1.0326797385620914,0.0003098039215686274,0.009322942050574235,-0.0005919798571565049,-0.010224725829299368
2016-05-24,0.002361666205803403,1.3308823529411764,0.00039926470588235287,0.00196240149992105,-0.00198843058661954,-0.004350096792422943
2016-05-25,0.004537354317995491,1.0158730158730158,0.00030476190476190474,0.004232592413233586,0.016247949747019978,0.011710595429024487
2016-05-26,0.009502158305419877,0.9642857142857142,0.00028928571428571425,0.009212872591134163,0.007023574159957501,-0.002478584145462378
2016-05-27,0.006960215429249086,1.4415584415584415,0.00043246753246753243,0.006527747896781554,0.009326248134804123,0.0023660327055550373
2016-05-30,-0.00514242628684463,1.477272727272727,0.0004431818181818181,-0.005585608105026448,-0.005895663520542654,-0.0007532372336980231
2016-05-31,0.007485392677603417,1.0555555555555556,0.00031666666666666665,0.007168726010936751,-0.005399065662926625,-0.012884458340530045
2016-06-01,0.0008395704885547327,1.232142857142857,0.00036964285714285707,0.0004699276314118756,0.006301981379566771,0.0054624108910120385
2016-06-02,0.0059829941393250985,1.0,0.0003,0.005682994139325099,0.0076437153525312634,0.001660721213206165
2016-06-03,-0.006654983700640637,1.567307692307692,0.0004701923076923076,-0.007125176008332945,0.007582093034154517,0.014237076734795155
2016-06-06,0.0049246031602051075,1.1634615384615383,0.00034903846153846145,0.004575564698666646,0.00666349829488444,0.0017388951346793333
2016-06-07,-0.002757912339737774,1.6904761904761902,0.000507142857142857,-0.003265055196880631,-0.0027557761543728263,2.1361853649474024e-06
2016-06-08,-0.01997513367792375,1.380952380952381,0.00041428571428571426,-0.020389419392209465,0.0007960090037648082,0.02077114268168856
2016-06-13,0.013745109967428873,0.8035714285714285,0.00024107142857142852,0.013504038538857444,-0.005648716109620075,-0.01939382607704895
2016-06-14,0.005492988229656905,1.3571428571428572,0.0004071428571428571,0.0050858453725140485,0.0028712838227833277,-0.002621704406873577
2016-06-15,-0.006384461647970134,1.477272727272727,0.0004431818181818181,-0.0068276434661519525,-0.00242539793081914,0.003959063717150995
2016-06-16,-0.027714316686269384,0.5568181818181819,0.00016704545454545455,-0.02788136214081484,0.006643117811079652,0.034357434497349036
2016-06-17,-0.002360252163092451,1.3499999999999999,0.0004049999999999999,-0.002765252163092451,0.00638627011054625,0.008746522273638702
2016-06-20,0.008484973507660948,1.2285714285714284,0.0003685714285714285,0.00811640207908952,0.0025036602503268114,-0.005981313257334134
2016-06-21,-0.0011370884531925387,1.2714285714285714,0.00038142857142857135,-0.00151851702462111,0.013317376286449181,0.014454464739641721
2016-06-22,-0.00819961992557546,1.380952380952381,0.00041428571428571426,-0.008613905639861174,-0.008088472990639096,0.0001111469349363649
2016-06-23,-0.004150096295781747,1.2698412698412698,0.0003809523809523809,-0.004531048676734128,-0.008431036796479243,-0.004280940500697494
2016-06-24,0.008488241230128181,1.3173076923076923,0.00039519230769230766,0.008093048922435873,0.024572675285119604,0.016084434054991423
2016-06-27,0.017270242769807216,1.1442307692307692,0.0003432692307692307,0.016926973539037986,0.006355529533775066,-0.01091471323603215
2016-06-28,0.007386617835387533,1.630952380952381,0.0004892857142857142,0.006897332121101819,0.004419846810291094,-0.002966771025096441
2016-06-29,0.002765251830814759,1.2976190476190474,0.0003892857142857142,0.0023759661165290444,0.00923998970428481,0.00647473787347005
2016-06-30,-0.012572476816202311,0.9999999999999999,0.0002999999999999999,-0.012872476816202311,-0.011076757843123659,0.0014957189730786524
2016-07-01,0.028939194554937167,1.2714285714285714,0.00038142857142857135,0.028557765983508596,0.045299736905082065,0.016360542350144898
2016-07-04,0.009942325181988721,0.8857142857142857,0.0002657142857142857,0.009676610896274435,-0.002956546267809834,-0.012898871449798557
2016-07-05,0.004259626101520319,1.125,0.00033749999999999996,0.003922126101520319,-0.009127815722338038,-0.013387441823858356
2016-07-06,0.0003130713199902389,1.0535714285714284,0.00031607142857142847,-3.000108581189577e-06,-0.0039966085043835154,-0.0043096798243737544
2016-07-07,-0.015664877999988974,1.1428571428571428,0.0003428571428571428,-0.016007735142846116,-0.010554370062859118,0.00511050793712986
2016-07-08,0.014493435410715752,0.8857142857142857,0.0002657142857142857,0.014227721125001466,0.015528436953953362,0.0010350015432376094
2016-07-11,0.0005485356151995434,1.1249999999999998,0.0003374999999999999,0.00021103561519954348,0.018865813909719087,0.01831727829451954
2016-07-12,0.01457694598832182,1.5,0.00045,0.014126945988321819,0.015799195019739126,0.001222249031417306
2016-07-13,-0.005360601934270094,1.7142857142857142,0.0005142857142857142,-0.0058748876485558085,-0.00010819823974728138,0.005252403694522813
2016-07-14,0.008380594205236798,1.0119047619047619,0.00030357142857142855,0.008077022776665369,0.001568937966858086,-0.006811656238378713
2016-07-15,0.004396381073040751,1.5499999999999998,0.0004649999999999999,0.003931381073040751,-0.01796997267451091,-0.022366353747551658
2016-07-18,-0.0013762192592600567,1.0,0.0003,-0.0016762192592600566,-0.0027383561320634925,-0.001362136872803436
2016-07-19,0.007046913996218641,1.1547619047619047,0.00034642857142857137,0.006700485424790069,0.0007556336085390461,-0.006291280387679593
2016-07-20,0.0011952491100105495,1.4047619047619047,0.00042142857142857135,0.0007738205385819782,0.01446365713483877,0.01326840802482822
2016-07-21,0.02657859109807038,1.2857142857142856,0.0003857142857142856,0.026192876812356096,0.008157231299855652,-0.018421359798214736
2016-07-22,0.0037672043282019896,1.3749999999999998,0.0004124999999999999,0.00335470432820199,-0.005093697349240797,-0.008860901677442787
2016-07-25,-0.00518621968390996,1.2954545454545454,0.00038863636363636357,-0.005574856047546323,-0.0032200132179434878,0.001966206465966472
2016-07-26,-0.0011488500485087572,0.7386363636363635,0.00022159090909090905,-0.0013704409575996663,0.0015549292101705997,0.002703779258679357
2016-07-27,-0.0077205116213775295,1.1964285714285714,0.0003589285714285714,-0.008079440192806101,0.004751164928642788,0.012471676550020318
2016-07-28,-0.0022789740241673856,0.7678571428571428,0.00023035714285714283,-0.0025093311670245284,-0.008446308190039789,-0.0061673341658724035
2016-07-29,-0.001952224385920365,0.7045454545454545,0.00021136363636363632,-0.002163588022284001,0.01297567671848987,0.014927901104410234
2016-08-01,0.005240628350788042,1.3863636363636365,0.0004159090909090909,0.004824719259878951,0.00036647370936743987,-0.004874154641420603
2016-08-02,0.0010384572522483802,1.2714285714285714,0.00038142857142857135,0.0006570286808198088,-0.001314963316678386,-0.0023534205689267657
2016-08-03,-0.00026725910022109244,0.8714285714285713,0.00026142857142857136,-0.0005286876716496637,-0.0034520028663293945,-0.0031847437661083017
2016-08-04,0.01881476845898005,1.349206349206349,0.0004047619047619047,0.018410006554218147,0.014177277873981126,-0.004637490584998928
2016-08-05,-0.0015219716576929977,1.8749999999999996,0.0005624999999999998,-0.0020844716576929974,0.0004007606499308869,0.001922732307623885
2016-08-08,-0.002891277494109652,0.9999999999999999,0.0002999999999999999,-0.003191277494109652,-0.0006017734418097989,0.0022895040522998527
2016-08-09,0.0018765418604755196,1.2000000000000002,0.00036,0.0015165418604755196,0.00401815690437779,0.00214161504390227
2016-08-10,-0.029207755467121246,1.075,0.0003225,-0.029530255467121246,-0.03195288035483876,-0.0027451248877175143
2016-08-11,0.004361070332827999,1.2403846153846154,0.0003721153846153846,0.003988954948212615,0.004041498024025442,-0.00031957230880255705
2016-08-12,-0.006218720510679648,1.478021978021978,0.00044340659340659337,-0.006662127104086242,-0.000742326749944705,0.005476393760734943
2016-08-15,0.015929977148348134,0.9523809523809523,0.0002857142857142857,0.01564426286263385,0.01645481517852053,0.0005248380301723972
2016-08-16,-0.002755839477001513,1.6363636363636362,0.0004909090909090908,-0.0032467485679106038,0.0012811336773028564,0.00403697315430437
2016-08-17,-0.0015649142359364463,1.3522727272727273,0.00040568181818181816,-0.0019705960541182644,0.00021470698985939028,0.0017796212257958355
2016-08-18,-0.001269534920005032,1.0454545454545454,0.0003136363636363636,-0.0015831712836413955,0.00015713116919738868,0.0014266660892024202
2016-08-19,-0.010576210473044308,0.8857142857142857,0.0002657142857142857,-0.010841924758758593,-0.014134461436840384,-0.0035582509637960757
2016-08-22,0.0019349650268996636,0.974025974025974,0.00029220779220779215,0.0016427572346918713,0.004230270777113223,0.0022953057502135593
2016-08-23,0.0030497239639888847,1.2987012987012987,0.00038961038961038956,0.0026601135743784953,0.0021317881763419644,-0.0009179357876469206
2016-08-24,0.006874182534300687,1.2285714285714286,0.00036857142857142855,0.006505611105729259,-0.00645080491467395,-0.013324987448974637
2016-08-25,-0.0011544791311621627,1.380952380952381,0.00041428571428571426,-0.001568764845447877,-0.0051280454728252255,-0.003973566341663063
2016-08-26,0.0023959831275106114,1.1714285714285713,0.00035142857142857133,0.0020445545560820403,-0.003323019369411373,-0.005719002496921984
2016-08-29,6.884135303361844e-05,1.35,0.000405,-0.00033615864696638154,-0.002849795561542063,-0.0029186369145756813
2016-08-30,0.0030139642142463573,1.25,0.00037499999999999995,0.0026389642142463574,-0.010318433081227124,-0.013332397295473484
2016-08-31,-0.0054558509386206456,1.1333333333333333,0.00033999999999999997,-0.005795850938620646,0.0027577467754067073,0.008213597714027354
2016-09-01,-0.01069651591821484,1.1777777777777776,0.00035333333333333327,-0.011049849251548173,0.0012849569848655898,0.011981472903080428
2016-09-02,-0.022452591730285028,1.1964285714285712,0.00035892857142857135,-0.0228115203017136,-0.00717717338063846,0.015275418349646566
2016-09-05,0.0038882929014532374,0.8214285714285714,0.0002464285714285714,0.003641864330024666,0.009151359800216927,0.00526306689876369
2016-09-06,0.0011412301818970977,0.9642857142857142,0.00028928571428571425,0.0008519444676113834,-0.009313556359397932,-0.01045478654129503
2016-09-07,-0.009678188843670348,1.3214285714285714,0.0003964285714285714,-0.01007461741509892,0.002542640797874093,0.012220829641544442
2016-09-08,0.00045786201849858793,1.0952380952380953,0.00032857142857142856,0.00012929058992715937,-0.0013052993065007141,-0.0017631613249993025
2016-09-09,-0.004128316316544069,1.4848484848484849,0.00044545454545454543,-0.004573770861998614,-0.021762176694611498,-0.017633860378067426
2016-09-12,-0.0026186881680904995,0.9090909090909091,0.0002727272727272727,-0.002891415440817772,6.0172484890388955e-05,0.002678860652980889
2016-09-13,0.010136972904033044,1.1704545454545454,0.0003511363636363636,0.00978583654039668,0.0022154017536990694,-0.007921571150333973
2016-09-14,-0.0017963897574735316,1.1168831168831168,0.00033506493506493503,-0.0021314546925384668,0.011529040626730278,0.013325430384203807
2016-09-19,0.0025756479505598105,0.9714285714285713,0.0002914285714285714,0.002284219379131239,0.0072933769048986975,0.004717728954338887
2016-09-20,-0.01054613472796936,1.4126984126984126,0.00042380952380952373,-0.010969944251778885,-0.005447128679358275,0.0050990060486110845
2016-09-21,0.0048859779533880505,1.0714285714285714,0.0003214285714285714,0.004564549381959479,0.004786847098226759,-9.913085516129183e-05
2016-09-22,-0.00010079650212931448,1.4249999999999998,0.00042749999999999993,-0.0005282965021293144,0.004488547093088569,0.004589343595217883
2016-09-23,0.0002680772489940808,0.625,0.00018749999999999998,8.057724899408083e-05,-0.004607296432493302,-0.004875373681487383
2016-09-26,0.007165253282789527,0.875,0.0002625,0.006902753282789527,0.001066143199084205,-0.0060991100837053235
2016-09-27,-0.012509678358814636,0.857142857142857,0.0002571428571428571,-0.012766821215957493,-0.008962783117065347,0.0035468952417492894
2016-09-28,-0.006153064805235633,0.7142857142857142,0.00021428571428571425,-0.006367350519521348,0.001188426432870125,0.0073414912381057585
2016-09-29,0.002441293476221335,0.8214285714285714,0.0002464285714285714,0.0021948649047927636,0.0027319737196270628,0.0002906802434057276
2016-09-30,0.004612310153347271,1.3571428571428572,0.0004071428571428571,0.004205167296204414,0.012752486432219554,0.008140176278872282
2016-10-10,0.010669052287012568,0.5714285714285714,0.0001714285714285714,0.010497623715583998,0.013665443429178303,0.0029963911421657346
2016-10-11,-0.008370428436976548,1.3035714285714284,0.0003910714285714285,-0.008761499865547976,-0.007174869205265694,0.0011955592317108537
2016-10-12,0.0023383960614992427,0.8749999999999999,0.00026249999999999993,0.002075896061499243,-0.0070322968627284516,-0.009370692924227694
2016-10-13,-1.5457952751945668e-05,0.7499999999999999,0.00022499999999999994,-0.0002404579527519456,0.004692779382108579,0.004708237334860524
2016-10-14,0.014170019336828599,0.8571428571428571,0.0002571428571428571,0.013912876479685742,0.014422808777894258,0.0002527894410656595
2016-10-17,0.0012185132502837573,1.4476190476190474,0.00043428571428571415,0.0007842275359980432,0.005062471683226076,0.003843958432942318
2016-10-18,0.008734879067129636,1.3499999999999999,0.0004049999999999999,0.008329879067129637,0.003974011132330091,-0.004760867934799545
2016-10-19,0.003927177039260393,1.375,0.00041249999999999994,0.003514677039260393,0.0088009165263602,0.004873739487099809
2016-10-20,0.004595099129680353,1.4285714285714286,0.00042857142857142855,0.004166527701108925,0.0022660522751348938,-0.0023290468545454595
2016-10-21,0.01043340583774339,0.7142857142857143,0.00021428571428571427,0.010219120123457676,0.01808247187743493,0.007649066039691542
2016-10-24,0.010098401512149588,0.9714285714285713,0.0002914285714285714,0.009806972940721017,0.01915047283521798,0.00905207132306839
2016-10-25,0.0021218098392756634,1.0714285714285712,0.0003214285714285713,0.0018003812678470921,0.008409837392314188,0.006288027553038525
2016-10-26,-0.0011546158101046573,1.2747252747252746,0.00038241758241758234,-0.0015370333925222397,-0.001731051067155064,-0.0005764352570504069
2016-10-27,0.032391283724976044,1.1758241758241756,0.00035274725274725264,0.03203853647222879,0.02939400268365791,-0.002997281041318134
2016-10-28,-0.0047460861045799385,1.6071428571428572,0.00048214285714285715,-0.005228228961722796,0.002288222524452821,0.0070343086290327594
2016-10-31,-0.002619347448052084,1.0535714285714286,0.0003160714285714286,-0.0029354188766235125,-0.001112545310246912,0.0015068021378051716
2016-11-01,-0.0032678764494623747,1.0714285714285712,0.0003214285714285713,-0.003589305020890946,-0.009339039153285933,-0.006071162703823558
2016-11-02,0.005111578256224119,0.5714285714285714,0.0001714285714285714,0.004940149684795547,0.009052312497462285,0.003940734241238165
2016-11-03,-0.0041887882952513986,0.922077922077922,0.00027662337662337657,-0.004465411671874775,-0.0032283200126515988,0.0009604682825998008
2016-11-04,-0.02365641221716582,0.7402597402597402,0.00022207792207792204,-0.023878490139243744,0.013014745336988496,0.03667115755415432
2016-11-07,0.013451669365575979,1.0158730158730158,0.00030476190476190474,0.013146907460814074,0.006676959599329775,-0.006774709766246205
2016-11-08,0.04131933437056015,1.2222222222222223,0.00036666666666666667,0.04095266770389348,0.045678427853382546,0.004359093482822389
2016-11-09,-0.01059130381070748,1.2916666666666665,0.00038749999999999993,-0.01097880381070748,0.019982680948892124,0.030573984759599604
2016-11-10,-0.02502624240802457,1.2142857142857144,0.0003642857142857143,-0.025390528122310282,0.02258481942624405,0.04761106183426862
2016-11-11,0.042609113083831834,0.4722222222222222,0.00014166666666666665,0.04246744641716517,-0.012518244035056438,-0.055127357118888276
2016-11-14,0.004839131920194759,1.4126984126984126,0.00042380952380952373,0.004415322396385236,-0.01133793988589701,-0.016177071806091767
2016-11-15,0.0019003922794345821,1.3749999999999998,0.0004124999999999999,0.0014878922794345822,0.010853803605942939,0.008953411326508356
2016-11-16,-0.010914511656904664,1.25,0.00037499999999999995,-0.011289511656904665,-0.005493370136411617,0.005421141520493048
2016-11-17,0.0015537598674237483,1.0535714285714284,0.00031607142857142847,0.0012376884388523197,-0.006981992378517113,-0.008535752245940862
2016-11-18,0.004679051555596903,1.2249999999999999,0.00036749999999999993,0.004311551555596903,0.016215205050103165,0.011536153494506263
2016-11-21,0.03610329589803011,1.0666666666666664,0.0003199999999999999,0.03578329589803011,0.04193608872517946,0.005832792827149349
2016-11-22,0.0043245676017036475,1.126984126984127,0.0003380952380952381,0.0039864723636084095,-0.002740506900917491,-0.007065074502621139
2016-11-23,0.015493591332820607,1.1428571428571428,0.0003428571428571428,0.015150734189963464,0.014000903740246302,-0.0014926875925743075
2016-11-24,-0.001890797792835692,1.6749999999999998,0.0005024999999999999,-0.002393297792835692,0.001099244005896255,0.002990041798731946
2016-11-25,0.008024641897016904,0.8999999999999999,0.00026999999999999995,0.007754641897016904,0.02553383290374283,0.017509191006725926
2016-11-28,0.018401509282960082,1.2666666666666666,0.00037999999999999997,0.018021509282960084,-0.017432699375070585,-0.035834208658030664
2016-11-29,-0.013986142429680194,1.4333333333333333,0.00043,-0.014416142429680194,-0.027065392046446625,-0.01307924961676643
2016-11-30,0.004461937761744228,1.0416666666666665,0.00031249999999999995,0.004149437761744227,0.011889266455310235,0.007427328693566007
2016-12-01,0.007319396847530295,1.2521008403361344,0.0003756302521008403,0.0069437665954294545,-0.005242795863279153,-0.01256219271080945
2016-12-02,-0.008062366383375826,1.0220588235294117,0.0003066176470588235,-0.008368984030434649,0.010103733785313262,0.018166100168689088
2016-12-05,-0.0013215476562375983,0.375,0.0001125,-0.0014340476562375983,0.0018991889714410665,0.0032207366276786648
2016-12-06,-0.009893813575045266,0.9523809523809522,0.00028571428571428563,-0.010179527860759551,0.013595374295998029,0.023489187871043298
2016-12-07,0.011118864073012148,0.988095238095238,0.0002964285714285714,0.010822435501583577,0.005166695214900541,-0.005952168858111609
2016-12-08,0.0068805611731350405,1.5476190476190474,0.00046428571428571417,0.0064162754588493265,0.0004141992289917616,-0.0064663619441432795
2016-12-09,0.0008767194618009748,1.1666666666666667,0.00035,0.0005267194618009748,-0.0012462372839648166,-0.0021229567457657916
2016-12-12,0.004742235795614231,0.9444444444444444,0.0002833333333333333,0.004458902462280897,0.010648961733289346,0.005906725937675114
2016-12-13,0.0045859742740487,1.6071428571428572,0.00048214285714285715,0.004103831416905843,-0.011217244244011002,-0.0158032185180597
2016-12-14,-0.008282449037855,1.2499999999999998,0.0003749999999999999,-0.008657449037855,-0.004970668876546902,0.003311780161308096
2016-12-15,-0.010105475776251201,1.3942307692307692,0.0004182692307692307,-0.010523745007020432,-0.017289533492647474,-0.007184057716396271
2016-12-16,0.00411385600305804,0.9903846153846154,0.0002971153846153846,0.0038167406184426555,-0.0013909630556261218,-0.005504819058684163
2016-12-19,-0.004903293639106014,1.3714285714285712,0.0004114285714285713,-0.0053147222105345854,-0.012005074789883314,-0.0071017811507772975
2016-12-20,0.009732207548822931,0.9285714285714286,0.00027857142857142854,0.009453636120251503,0.011141540871683191,0.0014093333228602592
2016-12-21,0.014073669720850375,1.3015873015873014,0.0003904761904761904,0.013683193530374184,-0.013810531661095107,-0.027884201381945486
2016-12-22,0.017558146861150883,0.9841269841269841,0.0002952380952380952,0.01726290876591279,0.009035083679788844,-0.00852306318136204
2016-12-23,-0.005771549415724975,1.4555555555555555,0.0004366666666666666,-0.006208216082391642,-0.013800718351234365,-0.008029168935509392
2016-12-26,0.016517626647502844,0.9249999999999999,0.00027749999999999997,0.016240126647502844,0.020940350903182175,0.004422724255679328
2016-12-27,0.0021693158739953056,1.1749999999999998,0.0003524999999999999,0.0018168158739953057,0.003790306883597022,0.0016209910096017164
2016-12-28,-0.003650392802003754,1.35,0.000405,-0.004055392802003754,0.004236271017718218,0.007886663819721973
2016-12-29,-0.015232207633579006,1.0,0.0003,-0.015532207633579006,-0.0171889243233295,-0.0019567166897504927
2016-12-30,0.012038810190888073,0.911111111111111,0.0002733333333333333,0.01176547685755474,0.013488908312918428,0.0014500981220303569
2017-01-02,0.01629345087389704,1.6349206349206349,0.0004904761904761904,0.01580297468342085,-0.009922630470086949,-0.026216081343983993
2017-01-03,0.031393356594374075,1.4285714285714284,0.0004285714285714285,0.030964785165802648,0.020419653979850207,-0.01097370261452387
2017-01-04,0.00351259027697796,1.5416666666666665,0.0004624999999999999,0.00305009027697796,3.803520424046358e-05,-0.003474555072737497
2017-01-05,0.003447321144778929,1.25,0.00037499999999999995,0.003072321144778929,-0.003266581017495551,-0.006713902162274479
2017-01-06,0.0029040766081026986,1.3749999999999998,0.0004124999999999999,0.002491576608102699,0.013241955829379426,0.010337879221276727
2017-01-09,-0.006719726411810917,1.0694444444444444,0.0003208333333333333,-0.00704055974514425,0.005342737212330362,0.012062463624141281
2017-01-10,-0.001312482525775272,1.0694444444444444,0.0003208333333333333,-0.0016333158591086054,0.0035732925662851633,0.004885775092060436
2017-01-11,-0.003011084211507725,1.4305555555555556,0.0004291666666666666,-0.003440250878174392,-0.0004248114385332188,0.002586272772974506
2017-01-12,-0.006049246041507631,0.6984126984126984,0.00020952380952380948,-0.006258769851031441,-0.0008850971270204669,0.005164148914487164
2017-01-13,0.015833790352041133,1.0,0.0003,0.015533790352041133,0.026204213862622523,0.010370423510581388
2017-01-16,-0.007522686923717093,0.9999999999999999,0.0002999999999999999,-0.007822686923717093,-0.017132292833058345,-0.00960960590934125
2017-01-17,-0.003490292264309829,1.5147058823529411,0.00045441176470588227,-0.003944704029015711,0.003240033360894055,0.006730325625203884
2017-01-18,-0.0019136572864636159,1.073529411764706,0.0003220588235294118,-0.0022357161099930277,-0.0016920881240656827,0.00022156916239793323
2017-01-19,-0.006736093851209784,1.25,0.00037499999999999995,-0.007111093851209785,-0.015227949731887892,-0.008491855880678106
2017-01-20,0.0002426110910814048,1.4714285714285715,0.0004414285714285714,-0.00019881748034716661,0.005658545206628055,0.00541593411554665
2017-01-23,0.0022060298574319154,1.2142857142857144,0.0003642857142857143,0.001841744143146201,0.0057222570531513944,0.003516227195719479
2017-01-24,0.0019453446061534585,1.2692307692307692,0.0003807692307692307,0.0015645753753842277,0.0013189431214964365,-0.0006264014846570215
2017-01-25,-0.007228266044960473,0.982905982905983,0.00029487179487179484,-0.007523137839832268,0.0008863936114726495,0.008114659656433123
2017-01-26,0.026053324538009084,0.9444444444444444,0.0002833333333333333,0.02576999120467575,0.00037335068349036993,-0.025679973854518715
2017-02-03,-0.0064976818779553785,1.402777777777778,0.00042083333333333333,-0.0069185152112887114,0.004200109872035479,0.01069779174999086
2017-02-06,0.010066062553601433,0.9692307692307691,0.00029076923076923073,0.009775293322832203,0.010097366765633988,3.130421203255685e-05
2017-02-07,0.0006708342627758121,1.307692307692308,0.00039230769230769234,0.00027852657046811976,0.008910381029954145,0.008239546767178333
2017-02-08,0.0041707647202384145,1.1965811965811965,0.00035897435897435894,0.0038117903612640554,-0.0028867262228402524,-0.007057490943078666
